Date,AMZN,GOOGL,TSLA
2020-03-05,96.20149993896484,65.73799896240234,48.30266571044922
2020-03-06,95.05449676513672,64.78700256347656,46.89866638183594
2020-03-09,90.03050231933594,60.78950119018555,40.53333282470703
2020-03-10,94.59100341796875,63.75849914550781,43.02199935913086
2020-03-11,91.04299926757812,60.54499816894531,42.28200149536133
2020-03-12,83.83049774169922,55.57749938964844,37.369998931884766
2020-03-13,89.25,60.7135009765625,36.44133377075195
2020-03-16,84.4574966430664,53.650001525878906,29.67133331298828
2020-03-17,90.39199829101562,55.90299987792969,28.68000030517578
2020-03-18,91.5,54.55950164794922,24.08133316040039
2020-03-19,94.04650115966797,55.583499908447266,28.50933265686035
2020-03-20,92.30449676513672,53.410499572753906,28.50200080871582
2020-03-23,95.1415023803711,52.70650100708008,28.952667236328125
2020-03-24,97.00499725341797,56.5004997253418,33.66666793823242
2020-03-25,94.29199981689453,55.08100128173828,35.95000076293945
2020-03-26,97.77449798583984,58.145999908447266,35.21066665649414
2020-03-27,95.00499725341797,55.51300048828125,34.29066848754883
2020-03-30,98.19750213623047,57.31549835205078,33.47533416748047
2020-03-31,97.48600006103516,58.09749984741211,34.93333435058594
2020-04-01,95.38500213623047,55.10499954223633,32.104000091552734
2020-04-02,95.94149780273438,55.85150146484375,30.29800033569336
2020-04-03,95.32949829101562,54.6349983215332,32.000667572021484
2020-04-06,99.87950134277344,59.15950012207031,34.41600036621094
2020-04-07,100.58000183105469,59.12799835205078,36.36333465576172
2020-04-08,102.1500015258789,60.349998474121094,36.589332580566406
2020-04-09,102.13800048828125,60.32849884033203,38.20000076293945
2020-04-13,108.44349670410156,60.52050018310547,43.39666748046875
2020-04-14,114.16600036621094,63.26150131225586,47.32600021362305
2020-04-15,115.38400268554688,62.8650016784668,48.65533447265625
2020-04-16,120.40950012207031,62.871498107910156,49.680667877197266
2020-04-17,118.75,63.95000076293945,50.259334564208984
2020-04-20,119.68049621582031,63.057498931884766,49.75733184814453
2020-04-21,116.40599822998047,60.608001708984375,45.781333923339844
2020-04-22,118.17449951171875,62.920501708984375,48.807334899902344
2020-04-23,119.97250366210938,63.55849838256836,47.04199981689453
2020-04-24,120.51100158691406,63.83000183105469,48.34333419799805
2020-04-27,118.80000305175781,63.542999267578125,53.25
2020-04-28,115.7040023803711,61.62950134277344,51.27466583251953
2020-04-29,118.635498046875,67.10900115966797,53.367332458496094
2020-04-30,123.69999694824219,67.33499908447266,52.12533187866211
2020-05-01,114.302001953125,65.86599731445312,46.75466537475586
2020-05-04,115.79949951171875,66.1449966430664,50.74599838256836
2020-05-05,115.88999938964844,67.45099639892578,51.2140007019043
2020-05-06,117.56300354003906,67.27149963378906,52.172000885009766
2020-05-07,118.38050079345703,68.46399688720703,52.00266647338867
2020-05-08,118.98049926757812,69.21700286865234,54.62799835205078
2020-05-11,120.44999694824219,70.17949676513672,54.08599853515625
2020-05-12,117.84750366210938,68.75900268554688,53.96066665649414
2020-05-13,118.39600372314453,67.41649627685547,52.73066711425781
2020-05-14,119.44249725341797,67.84300231933594,53.55533218383789
2020-05-15,120.48899841308594,68.65299987792969,53.27799987792969
2020-05-18,121.31300354003906,69.25900268554688,54.242000579833984
2020-05-19,122.46649932861328,68.72000122070312,53.867332458496094
2020-05-20,124.89700317382812,70.45800018310547,54.37066650390625
2020-05-21,122.33699798583984,70.3375015258789,55.17333221435547
2020-05-22,121.84400177001953,70.66200256347656,54.45866775512695
2020-05-26,121.09300231933594,71.06849670410156,54.591331481933594
2020-05-27,120.51950073242188,71.01399993896484,54.68199920654297
2020-05-28,120.05500030517578,70.91200256347656,53.72066879272461
2020-05-29,122.11849975585938,71.6760025024414,55.66666793823242
2020-06-01,123.552001953125,71.74349975585938,59.87333297729492
2020-06-02,123.62049865722656,72.1155014038086,58.770668029785156
2020-06-03,123.91999816894531,71.9625015258789,58.86399841308594
2020-06-04,123.02999877929688,70.71499633789062,57.62533187866211
2020-06-05,124.1500015258789,72.0009994506836,59.04399871826172
2020-06-08,126.2030029296875,72.4020004272461,63.327999114990234
2020-06-09,130.04299926757812,72.60399627685547,62.711334228515625
2020-06-10,132.37249755859375,73.23500061035156,68.336669921875
2020-06-11,127.89800262451172,70.09500122070312,64.85600280761719
2020-06-12,127.2509994506836,70.64600372314453,62.35200119018555
2020-06-15,128.63400268554688,71.03700256347656,66.05999755859375
2020-06-16,130.7635040283203,72.32350158691406,65.47533416748047
2020-06-17,132.0489959716797,72.62699890136719,66.11933135986328
2020-06-18,132.69900512695312,71.70600128173828,66.9306640625
2020-06-19,133.75050354003906,71.23200225830078,66.72666931152344
2020-06-22,135.6909942626953,72.53299713134766,66.28800201416016
2020-06-23,138.2205047607422,73.1989974975586,66.78533172607422
2020-06-24,136.72000122070312,71.63500213623047,64.0566635131836
2020-06-25,137.72900390625,72.05500030517578,65.73200225830078
2020-06-26,134.64349365234375,68.12699890136719,63.982666015625
2020-06-29,134.0189971923828,69.8584976196289,67.29000091552734
2020-06-30,137.9409942626953,70.90249633789062,71.98733520507812
2020-07-01,143.93499755859375,72.0999984741211,74.64199829101562
2020-07-02,144.51499938964844,73.49649810791016,80.57733154296875
2020-07-06,152.8520050048828,74.98249816894531,91.43866729736328
2020-07-07,150.00599670410156,74.49600219726562,92.65733337402344
2020-07-08,154.0554962158203,75.18000030517578,91.05867004394531
2020-07-09,159.13150024414062,75.93299865722656,92.9520034790039
2020-07-10,160.0,76.95050048828125,102.97666931152344
2020-07-13,155.1999969482422,75.61150360107422,99.80400085449219
2020-07-14,154.1999969482422,76.04299926757812,101.12000274658203
2020-07-15,150.44349670410156,75.84400177001953,103.06732940673828
2020-07-16,149.9949951171875,75.74600219726562,100.04266357421875
2020-07-17,148.09849548339844,75.84249877929688,100.05599975585938
2020-07-20,159.8419952392578,78.19200134277344,109.53333282470703
2020-07-21,156.9145050048828,77.7959976196289,104.55733489990234
2020-07-22,154.99549865722656,78.24250030517578,106.15533447265625
2020-07-23,149.32749938964844,75.8375015258789,100.87133026123047
2020-07-24,150.44549560546875,75.4104995727539,94.46666717529297
2020-07-27,152.760498046875,76.47149658203125,102.63999938964844
2020-07-28,150.01649475097656,75.18250274658203,98.43267059326172
2020-07-29,151.67649841308594,76.17549896240234,99.94066619873047
2020-07-30,152.593994140625,76.91850280761719,99.16600036621094
2020-07-31,158.23399353027344,74.39749908447266,95.38400268554688
2020-08-03,155.59449768066406,74.13800048828125,99.0
2020-08-04,156.94149780273438,73.66500091552734,99.13333129882812
2020-08-05,160.25149536132812,73.95449829101562,99.00133514404297
2020-08-06,161.25,75.24749755859375,99.30533599853516
2020-08-07,158.3730010986328,74.91850280761719,96.84733581542969
2020-08-10,157.4080047607422,74.84100341796875,94.57133483886719
2020-08-11,154.0334930419922,74.0270004272461,91.6259994506836
2020-08-12,158.11199951171875,75.36199951171875,103.65066528320312
2020-08-13,158.05099487304688,75.8324966430664,108.06666564941406
2020-08-14,157.4010009765625,75.23149871826172,110.04733276367188
2020-08-17,159.12049865722656,75.81199645996094,122.3759994506836
2020-08-18,165.62449645996094,77.78900146484375,125.80599975585938
2020-08-19,163.0240020751953,77.23049926757812,125.23533630371094
2020-08-20,164.86849975585938,78.8125,133.45533752441406
2020-08-21,164.23599243164062,78.77850341796875,136.6653289794922
2020-08-24,165.3730010986328,79.25749969482422,134.27999877929688
2020-08-25,167.32449340820312,80.2925033569336,134.8893280029297
2020-08-26,172.09249877929688,82.20649719238281,143.54466247558594
2020-08-27,170.0,81.4260025024414,149.25
2020-08-28,170.08999633789062,81.97149658203125,147.55999755859375
2020-08-31,172.54800415039062,81.47650146484375,166.10667419433594
2020-09-01,174.95599365234375,82.75399780273438,158.35000610351562
2020-09-02,176.57249450683594,85.86949920654297,149.1233367919922
2020-09-03,168.39999389648438,81.47550201416016,135.6666717529297
2020-09-04,164.7310028076172,79.06050109863281,139.44000244140625
2020-09-08,157.49200439453125,76.18000030517578,110.06999969482422
2020-09-09,163.4304962158203,77.36150360107422,122.09333038330078
2020-09-10,158.7554931640625,76.30249786376953,123.77999877929688
2020-09-11,155.81100463867188,75.78800201416016,124.23999786376953
2020-09-14,155.14849853515625,75.44149780273438,139.8733367919922
2020-09-15,157.80650329589844,76.75599670410156,149.9199981689453
2020-09-16,153.90499877929688,75.60449981689453,147.25332641601562
2020-09-17,150.43649291992188,74.35199737548828,141.14332580566406
2020-09-18,147.74549865722656,72.55449676513672,147.38333129882812
2020-09-21,148.02349853515625,71.50700378417969,149.79666137695312
2020-09-22,156.44949340820312,72.99099731445312,141.41000366210938
2020-09-23,149.9929962158203,70.46949768066406,126.78666687011719
2020-09-24,150.989501953125,71.14299774169922,129.26333618164062
2020-09-25,154.75650024414062,71.9530029296875,135.77999877929688
2020-09-28,158.70249938964844,72.93299865722656,140.39999389648438
2020-09-29,157.24400329589844,73.3010025024414,139.69000244140625
2020-09-30,157.43649291992188,73.27999877929688,143.00332641601562
2020-10-01,161.06300354003906,74.3949966430664,149.3866729736328
2020-10-02,156.25,72.77999877929688,138.3633270263672
2020-10-05,159.9600067138672,74.1415023803711,141.89332580566406
2020-10-06,154.9980010986328,72.5510025024414,137.9933319091797
2020-10-07,159.7845001220703,72.95700073242188,141.76666259765625
2020-10-08,159.52749633789062,74.17150115966797,141.97332763671875
2020-10-09,164.33250427246094,75.52249908447266,144.6666717529297
2020-10-12,172.14649963378906,78.22949981689453,147.43333435058594
2020-10-13,172.18150329589844,78.35350036621094,148.88333129882812
2020-10-14,168.1855010986328,78.1719970703125,153.76666259765625
2020-10-15,166.9324951171875,77.77349853515625,149.6266632080078
2020-10-16,163.635498046875,78.38500213623047,146.55667114257812
2020-10-19,160.36050415039062,76.49749755859375,143.61000061035156
2020-10-20,160.85049438476562,77.55400085449219,140.64666748046875
2020-10-21,159.2469940185547,79.29949951171875,140.8800048828125
2020-10-22,158.82000732421875,80.33300018310547,141.92999267578125
2020-10-23,160.22000122070312,81.64900207519531,140.2100067138672
2020-10-26,160.3520050048828,79.2145004272461,140.0933380126953
2020-10-27,164.31649780273438,79.94400024414062,141.55999755859375
2020-10-28,158.13900756835938,75.54000091552734,135.33999633789062
2020-10-29,160.55050659179688,77.84400177001953,136.94332885742188
2020-10-30,151.8074951171875,80.80549621582031,129.34666442871094
2020-11-02,150.2239990234375,81.21600341796875,133.50332641601562
2020-11-03,152.42050170898438,82.28299713134766,141.3000030517578
2020-11-04,162.05799865722656,87.2925033569336,140.32666015625
2020-11-05,166.10000610351562,88.125,146.02999877929688
2020-11-06,165.56849670410156,87.98650360107422,143.31666564941406
2020-11-09,157.18699645996094,88.07099914550781,140.4199981689453
2020-11-10,151.75100708007812,86.88600158691406,136.7866668701172
2020-11-11,156.8695068359375,87.36150360107422,139.0433349609375
2020-11-12,155.51400756835938,87.14099884033203,137.25332641601562
2020-11-13,156.4405059814453,88.61299896240234,136.1666717529297
2020-11-16,156.55299377441406,88.70149993896484,136.02999877929688
2020-11-17,156.7830047607422,88.08300018310547,147.20333862304688
2020-11-18,155.2729949951172,87.03199768066406,162.2133331298828
2020-11-19,155.8509979248047,87.92849731445312,166.42333984375
2020-11-20,154.97000122070312,86.81900024414062,163.20333862304688
2020-11-23,154.91949462890625,86.37799835205078,173.9499969482422
2020-11-24,155.9029998779297,88.19499969482422,185.1266632080078
2020-11-25,159.2534942626953,88.20649719238281,191.3333282470703
2020-11-27,159.76699829101562,89.35099792480469,195.25332641601562
2020-11-30,158.40199279785156,87.72000122070312,189.1999969482422
2020-12-01,161.00399780273438,89.76799774169922,194.9199981689453
2020-12-02,160.17649841308594,91.24849700927734,189.60667419433594
2020-12-03,159.3365020751953,91.09200286865234,197.7933349609375
2020-12-04,158.12899780273438,91.18800354003906,199.67999267578125
2020-12-07,157.89999389648438,90.85150146484375,213.9199981689453
2020-12-08,158.864501953125,90.56649780273438,216.6266632080078
2020-12-09,155.2100067138672,88.89299774169922,201.4933319091797
2020-12-10,155.07449340820312,88.38249969482422,209.02333068847656
2020-12-11,155.8209991455078,88.73999786376953,203.3300018310547
2020-12-14,157.84849548339844,87.61299896240234,213.27667236328125
2020-12-15,158.25599670410156,88.05400085449219,211.0833282470703
2020-12-16,162.04800415039062,87.8594970703125,207.58999633789062
2020-12-17,161.8040008544922,87.02549743652344,218.63333129882812
2020-12-18,160.08250427246094,86.31099700927734,231.6666717529297
2020-12-21,160.3090057373047,86.72799682617188,216.6199951171875
2020-12-22,160.3260040283203,86.01100158691406,213.44667053222656
2020-12-23,159.2635040283203,86.4114990234375,215.32666015625
2020-12-24,158.63450622558594,86.70800018310547,220.58999633789062
2020-12-28,164.197998046875,88.697998046875,221.22999572753906
2020-12-29,166.10000610351562,87.88800048828125,221.99667358398438
2020-12-30,164.29249572753906,86.8125,231.5933380126953
2020-12-31,162.84649658203125,87.63200378417969,235.22332763671875
2021-01-04,159.3314971923828,86.30650329589844,243.2566680908203
2021-01-05,160.92550659179688,87.00250244140625,245.0366668701172
2021-01-06,156.91900634765625,86.14399719238281,251.9933319091797
2021-01-07,158.10800170898438,88.71700286865234,272.0133361816406
2021-01-08,159.13499450683594,89.8915023803711,293.3399963378906
2021-01-11,155.7104949951172,87.81449890136719,270.39666748046875
2021-01-12,156.04150390625,86.87149810791016,283.14666748046875
2021-01-13,158.29449462890625,87.36250305175781,284.8033447265625
2021-01-14,156.37350463867188,86.5459976196289,281.6666564941406
2021-01-15,155.21249389648438,86.38099670410156,275.38665771484375
2021-01-19,156.03799438476562,89.22350311279297,281.51666259765625
2021-01-20,163.16900634765625,94.00350189208984,283.48333740234375
2021-01-21,165.34950256347656,94.2074966430664,281.663330078125
2021-01-22,164.6114959716797,94.62799835205078,282.21331787109375
2021-01-25,164.6999969482422,94.71399688720703,293.6000061035156
2021-01-26,166.30650329589844,95.39749908447266,294.36334228515625
2021-01-27,161.62899780273438,90.9469985961914,288.0533447265625
2021-01-28,161.88099670410156,92.66000366210938,278.4766540527344
2021-01-29,160.30999755859375,91.36799621582031,264.510009765625
2021-02-01,167.1439971923828,94.65350341796875,279.9366760253906
2021-02-02,169.0,95.95600128173828,290.92999267578125
2021-02-03,165.62649536132812,102.94400024414062,284.89666748046875
2021-02-04,166.5500030517578,102.68150329589844,283.3299865722656
2021-02-05,167.6074981689453,104.44149780273438,284.07666015625
2021-02-08,166.14700317382812,104.22599792480469,287.8066711425781
2021-02-09,165.25,103.76950073242188,283.1533203125
2021-02-10,164.32899475097656,104.3239974975586,268.2733459472656
2021-02-11,163.10650634765625,104.4375,270.5533447265625
2021-02-12,163.885498046875,104.75150299072266,272.0400085449219
2021-02-16,163.44749450683594,105.53500366210938,265.40667724609375
2021-02-17,165.4320068359375,105.93099975585938,266.04998779296875
2021-02-18,166.4114990234375,105.29049682617188,262.4599914550781
2021-02-19,162.4949951171875,104.44049835205078,260.4333190917969
2021-02-22,159.03700256347656,102.71299743652344,238.1666717529297
2021-02-23,159.72500610351562,103.00599670410156,232.94667053222656
2021-02-24,157.97650146484375,104.19049835205078,247.33999633789062
2021-02-25,152.85800170898438,100.79750061035156,227.4066619873047
2021-02-26,154.64649963378906,101.09549713134766,225.1666717529297
2021-03-01,157.3070068359375,103.48300170898438,239.47666931152344
2021-03-02,154.72650146484375,103.2239990234375,228.81333923339844
2021-03-03,150.25,100.57050323486328,217.73333740234375
2021-03-04,148.8784942626953,101.69650268554688,207.14666748046875
2021-03-05,150.0229949951172,104.85350036621094,199.31666564941406
2021-03-08,147.59750366210938,100.375,187.6666717529297
2021-03-09,153.1425018310547,102.01799774169922,224.52667236328125
2021-03-10,152.8820037841797,101.80950164794922,222.68666076660156
2021-03-11,155.67950439453125,105.0270004272461,233.1999969482422
2021-03-12,154.47450256347656,102.5,231.2433319091797
2021-03-15,154.08399963378906,102.72200012207031,235.97999572753906
2021-03-16,154.59300231933594,104.19450378417969,225.6266632080078
2021-03-17,156.7864990234375,104.11100006103516,233.93666076660156
2021-03-18,151.39950561523438,101.06700134277344,217.72000122070312
2021-03-19,153.7480010986328,101.3479995727539,218.2899932861328
2021-03-22,155.5435028076172,101.53450012207031,223.3333282470703
2021-03-23,156.875,102.06649780273438,220.72000122070312
2021-03-24,154.35350036621094,101.62650299072266,210.08999633789062
2021-03-25,152.31300354003906,101.62300109863281,213.4633331298828
2021-03-26,152.60150146484375,101.23650360107422,206.23666381835938
2021-03-29,153.7864990234375,102.28949737548828,203.76333618164062
2021-03-30,152.76449584960938,102.32350158691406,211.8733367919922
2021-03-31,154.70399475097656,103.1259994506836,222.64332580566406
2021-04-01,158.0500030517578,106.48899841308594,220.5833282470703
2021-04-05,161.3365020751953,110.947998046875,230.35000610351562
2021-04-06,161.1909942626953,110.46299743652344,230.5399932861328
2021-04-07,163.96949768066406,111.95149993896484,223.6566619873047
2021-04-08,164.96499633789062,112.52149963378906,227.93333435058594
2021-04-09,168.61000061035156,113.53350067138672,225.67333984375
2021-04-12,168.96949768066406,112.23100280761719,233.9933319091797
2021-04-13,170.0,112.72149658203125,254.10667419433594
2021-04-14,166.64999389648438,112.09549713134766,244.07666015625
2021-04-15,168.95449829101562,114.26249694824219,246.28334045410156
2021-04-16,169.9720001220703,114.13749694824219,246.5933380126953
2021-04-19,168.60049438476562,114.48799896240234,238.2100067138672
2021-04-20,166.7344970703125,113.95050048828125,239.663330078125
2021-04-21,168.1009979248047,113.9175033569336,248.0399932861328
2021-04-22,165.45199584960938,112.6259994506836,239.89666748046875
2021-04-23,167.04400634765625,114.99649810791016,243.13333129882812
2021-04-26,170.4499969482422,115.49649810791016,246.06666564941406
2021-04-27,170.8715057373047,114.54900360107422,234.913330078125
2021-04-28,172.9250030517578,117.9520034790039,231.46665954589844
2021-04-29,173.5655059814453,119.63800048828125,225.6666717529297
2021-04-30,173.37100219726562,117.67500305175781,236.47999572753906
2021-05-03,169.32449340820312,117.15399932861328,228.3000030517578
2021-05-04,165.593505859375,115.34149932861328,224.53334045410156
2021-05-05,163.52699279785156,115.7385025024414,223.64666748046875
2021-05-06,165.31849670410156,116.86750030517578,221.17999267578125
2021-05-07,164.58050537109375,117.59649658203125,224.1233367919922
2021-05-10,159.52450561523438,114.5875015258789,209.67999267578125
2021-05-11,161.19549560546875,113.50299835205078,205.73333740234375
2021-05-12,157.5970001220703,110.01249694824219,196.6300048828125
2021-05-13,158.07350158691406,111.4520034790039,190.56333923339844
2021-05-14,161.14500427246094,113.91899871826172,196.5800018310547
2021-05-17,163.51950073242188,114.44599914550781,192.27667236328125
2021-05-18,161.61399841308594,113.12349700927734,192.6233367919922
2021-05-19,161.58999633789062,113.57499694824219,187.82000732421875
2021-05-20,162.38400268554688,115.34750366210938,195.5933380126953
2021-05-21,160.1540069580078,114.70649719238281,193.6266632080078
2021-05-24,162.24949645996094,118.052001953125,202.14666748046875
2021-05-25,162.95249938964844,118.14350128173828,201.56333923339844
2021-05-26,163.25799560546875,119.0155029296875,206.3766632080078
2021-05-27,161.5054931640625,118.13400268554688,210.28334045410156
2021-05-28,161.15350341796875,117.84249877929688,208.4066619873047
2021-06-01,160.9324951171875,119.05899810791016,207.96665954589844
2021-06-02,161.69949340820312,118.52950286865234,201.7066650390625
2021-06-03,159.35049438476562,117.37899780273438,190.94667053222656
2021-06-04,160.31100463867188,119.67849731445312,199.68333435058594
2021-06-07,159.90049743652344,120.11499786376953,201.7100067138672
2021-06-08,163.20550537109375,119.9219970703125,201.19667053222656
2021-06-09,164.0574951171875,120.39700317382812,199.5933380126953
2021-06-10,167.4824981689453,121.75650024414062,203.3733367919922
2021-06-11,167.3415069580078,121.51000213623047,203.29666137695312
2021-06-14,169.19349670410156,122.44550323486328,205.89666748046875
2021-06-15,169.156494140625,121.41950225830078,199.7866668701172
2021-06-16,170.7624969482422,120.77249908447266,201.6233367919922
2021-06-17,174.46200561523438,121.74349975585938,205.53334045410156
2021-06-18,174.34500122070312,120.11100006103516,207.77000427246094
2021-06-21,172.697998046875,121.8125,206.94332885742188
2021-06-22,175.27200317382812,122.33049774169922,207.90333557128906
2021-06-23,175.1909942626953,122.12699890136719,218.85667419433594
2021-06-24,172.45399475097656,122.5,226.60667419433594
2021-06-25,170.072998046875,122.50849914550781,223.9566650390625
2021-06-28,172.1945037841797,122.53600311279297,229.57333374023438
2021-06-29,172.40699768066406,122.27249908447266,226.9199981689453
2021-06-30,172.00799560546875,122.0895004272461,226.56666564941406
2021-07-01,171.64849853515625,122.44450378417969,225.97332763671875
2021-07-02,175.5489959716797,125.25749969482422,226.3000030517578
2021-07-06,183.78700256347656,126.19000244140625,219.86000061035156
2021-07-07,184.82899475097656,126.4739990234375,214.88333129882812
2021-07-08,186.57049560546875,125.04399871826172,217.60333251953125
2021-07-09,185.9669952392578,125.51850128173828,218.98333740234375
2021-07-12,185.92750549316406,126.97550201416016,228.56666564941406
2021-07-13,183.8679962158203,127.34149932861328,222.84666442871094
2021-07-14,184.08399963378906,128.23699951171875,217.7933349609375
2021-07-15,181.55999755859375,127.00499725341797,216.86666870117188
2021-07-16,178.68150329589844,126.97000122070312,214.74000549316406
2021-07-19,177.47950744628906,124.5780029296875,215.4066619873047
2021-07-20,178.6595001220703,126.20950317382812,220.1666717529297
2021-07-21,179.25999450683594,127.54900360107422,218.42999267578125
2021-07-22,181.90150451660156,128.42149353027344,216.4199981689453
2021-07-23,182.83200073242188,133.01499938964844,214.4600067138672
2021-07-26,184.99099731445312,134.03500366210938,219.2066650390625
2021-07-27,181.3195037841797,131.89999389648438,214.92666625976562
2021-07-28,181.51600646972656,136.093994140625,215.66000366210938
2021-07-29,179.99600219726562,135.77749633789062,225.78334045410156
2021-07-30,166.37950134277344,134.72650146484375,229.06666564941406
2021-08-02,166.57400512695312,134.85450744628906,236.55667114257812
2021-08-03,168.31199645996094,135.6300048828125,236.5800018310547
2021-08-04,167.73599243164062,135.12550354003906,236.97332763671875
2021-08-05,168.79949951171875,136.25149536132812,238.2100067138672
2021-08-06,167.2469940185547,135.73849487304688,233.03334045410156
2021-08-09,167.093505859375,136.91299438476562,237.9199981689453
2021-08-10,166.03399658203125,136.8070068359375,236.663330078125
2021-08-11,164.60549926757812,136.2790069580078,235.94000244140625
2021-08-12,165.1750030517578,137.19400024414062,240.75
2021-08-13,164.69850158691406,137.7274932861328,239.05667114257812
2021-08-16,164.94949340820312,138.3094940185547,228.72332763671875
2021-08-17,162.09800720214844,136.6614990234375,221.90333557128906
2021-08-18,160.06100463867188,135.44900512695312,229.663330078125
2021-08-19,159.3874969482422,135.67999267578125,224.49000549316406
2021-08-20,159.99749755859375,137.42950439453125,226.75332641601562
2021-08-23,163.2935028076172,140.04150390625,235.43333435058594
2021-08-24,165.28900146484375,141.26150512695312,236.163330078125
2021-08-25,164.95899963378906,142.07899475097656,237.06666564941406
2021-08-26,165.8000030517578,141.4405059814453,233.72000122070312
2021-08-27,167.48150634765625,144.00399780273438,237.30667114257812
2021-08-30,171.07850646972656,144.5904998779297,243.6366729736328
2021-08-31,173.5395050048828,144.69749450683594,245.24000549316406
2021-09-01,173.9499969482422,145.2154998779297,244.69667053222656
2021-09-02,173.156005859375,143.28700256347656,244.1300048828125
2021-09-03,173.90249633789062,143.739501953125,244.52333068847656
2021-09-07,175.46449279785156,144.28050231933594,250.97332763671875
2021-09-08,176.27499389648438,143.6909942626953,251.2899932861328
2021-09-09,174.20799255371094,143.54100036621094,251.6199951171875
2021-09-10,173.45750427246094,140.87600708007812,245.42333984375
2021-09-13,172.85850524902344,142.33250427246094,247.6666717529297
2021-09-14,172.5,142.54449462890625,248.163330078125
2021-09-15,173.7895050048828,144.42950439453125,251.94332885742188
2021-09-16,174.41200256347656,143.61000061035156,252.3300018310547
2021-09-17,173.12600708007812,140.8000030517578,253.163330078125
2021-09-20,167.7864990234375,138.71949768066406,243.38999938964844
2021-09-21,167.18150329589844,139.0330047607422,246.4600067138672
2021-09-22,169.00250244140625,140.2834930419922,250.64666748046875
2021-09-23,170.8000030517578,141.21600341796875,251.2133331298828
2021-09-24,171.2760009765625,142.21499633789062,258.1300048828125
2021-09-27,170.2899932861328,141.07200622558594,263.78668212890625
2021-09-28,165.79800415039062,135.8300018310547,259.1866760253906
2021-09-29,165.05599975585938,134.35350036621094,260.4366760253906
2021-09-30,164.2519989013672,133.67599487304688,258.49334716796875
2021-10-01,164.16299438476562,136.54299926757812,258.40667724609375
2021-10-04,159.48899841308594,133.6595001220703,260.510009765625
2021-10-05,161.0500030517578,136.0229949951172,260.1966552734375
2021-10-06,163.10049438476562,137.56500244140625,260.9166564941406
2021-10-07,165.1215057373047,139.22500610351562,264.53668212890625
2021-10-08,164.43099975585938,139.78550720214844,261.8299865722656
2021-10-11,162.31500244140625,138.91400146484375,263.9800109863281
2021-10-12,162.3665008544922,136.44900512695312,268.5733337402344
2021-10-13,164.21400451660156,137.58200073242188,270.3599853515625
2021-10-14,164.9929962158203,141.1510009765625,272.7733459472656
2021-10-15,170.4510040283203,141.3679962158203,281.010009765625
2021-10-18,172.33700561523438,142.7779998779297,290.03668212890625
2021-10-19,172.20750427246094,143.23699951171875,288.0899963378906
2021-10-20,170.7530059814453,141.7689971923828,288.6000061035156
